chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
1434,5.5649999999999995,0905,4.61,disgust,,5.5649999999999995,4.61,0.14849242404917495,0.05656854249492385,0.9549999999999992,0.2050609665440988,10.175,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1765,6.215,0417,5.255,disgust,,6.215,5.255,0.34648232278140845,0.48790367901871745,0.96,0.8343860018001259,11.469999999999999,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0417,5.255,1576,4.915,disgust,,5.255,4.915,0.48790367901871745,0.021213203435595972,0.33999999999999986,0.5091168824543134,10.17,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0417,5.255,0095,4.995,disgust,,5.255,4.995,0.48790367901871745,0.07778174593051983,0.2599999999999998,0.5656854249492372,10.25,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0909,2.225,0079,1.94,disgust,6.68,2.225,1.94,0.445477272147525,0.028284271247461926,0.28500000000000014,0.47376154339498694,4.165,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0513,2.955,1757,3.5599999999999996,disgust,,2.955,3.5599999999999996,0.007071067811865324,1.2869343417595163,0.6049999999999995,1.2940054095713815,6.515,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1035,1.645,0079,1.94,disgust,,1.645,1.94,0.36062445840513924,0.028284271247461926,0.29499999999999993,0.38890872965260115,3.585,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2067,1.325,1035,1.645,disgust,,1.325,1.645,0.4313351365237939,0.36062445840513924,0.32000000000000006,0.7919595949289331,2.9699999999999998,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0095,4.995,0079,1.94,disgust,,4.995,1.94,0.07778174593051983,0.028284271247461926,3.055,0.10606601717798175,6.9350000000000005,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2006,1.69,0079,1.94,disgust,,1.69,1.94,0.07071067811865482,0.028284271247461926,0.25,0.09899494936611675,3.63,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0905,4.61,1576,4.915,disgust,,4.61,4.915,0.05656854249492385,0.021213203435595972,0.3049999999999997,0.07778174593051983,9.525,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0095,4.995,0059,3.835,disgust,,4.995,3.835,0.07778174593051983,1.2232947314527272,1.1600000000000001,1.301076477383247,8.83,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1174,6.995,0566,5.835000000000001,disgust,6.93,6.995,5.835000000000001,0.007071067811865324,0.2050609665440988,1.1599999999999993,0.21213203435596412,12.830000000000002,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1757,5.35,0059,6.505,disgust,2.82,5.35,6.505,0.4808326112068527,0.30405591591021525,1.1550000000000002,0.784888527117068,11.855,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1757,5.35,0218,4.79,disgust,3.99,5.35,4.79,0.4808326112068527,0.4808326112068521,0.5599999999999996,0.9616652224137048,10.14,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1576,4.295,1960,4.585,disgust,,4.295,4.585,1.1667261889578033,0.1767766952966369,0.29000000000000004,1.3435028842544403,8.879999999999999,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0909,2.835,0566,2.21,disgust,,2.835,2.21,0.30405591591021525,0.268700576850888,0.625,0.5727564927611033,5.045,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1757,5.35,1271,2.4050000000000002,disgust,,5.35,2.4050000000000002,0.4808326112068527,0.021213203435596288,2.9449999999999994,0.502045814642449,7.755,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1757,5.35,1487,4.495,disgust,,5.35,4.495,0.4808326112068527,0.33234018715767777,0.8549999999999995,0.8131727983645305,9.844999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0079,3.06,0566,2.21,disgust,,3.06,2.21,0.3252691193458118,0.268700576850888,0.8500000000000001,0.5939696961966998,5.27,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1137,5.23,0566,2.21,disgust,,5.23,2.21,0.08485281374238578,0.268700576850888,3.0200000000000005,0.3535533905932738,7.44,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1404,2.7199999999999998,1271,2.4050000000000002,disgust,4.3,2.7199999999999998,2.4050000000000002,0.2262741699796951,0.021213203435596288,0.3149999999999995,0.2474873734152914,5.125,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0095,6.16,1765,5.855,disgust,,6.16,5.855,0.3818376618407357,0.5161879502661794,0.3049999999999997,0.898025612106915,12.015,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1487,4.495,2006,3.9050000000000002,disgust,,4.495,3.9050000000000002,0.33234018715767777,0.28991378028648457,0.5899999999999999,0.6222539674441623,8.4,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0829,3.3899999999999997,0079,3.06,disgust,,3.3899999999999997,3.06,0.42426406871192857,0.3252691193458118,0.3299999999999996,0.7495331880577404,6.449999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0417,3.1799999999999997,1035,2.235,disgust,,3.1799999999999997,2.235,0.5798275605729688,0.26162950903902266,0.9449999999999998,0.8414570696119914,5.414999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0909,2.835,1035,2.235,disgust,5.4,2.835,2.235,0.30405591591021525,0.26162950903902266,0.6000000000000001,0.5656854249492379,5.07,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0829,3.3899999999999997,0566,2.21,disgust,,3.3899999999999997,2.21,0.42426406871192857,0.268700576850888,1.1799999999999997,0.6929646455628166,5.6,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0282,3.285,1404,2.7199999999999998,disgust,,3.285,2.7199999999999998,0.134350288425444,0.2262741699796951,0.5650000000000004,0.3606244584051391,6.005,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0909,2.835,1765,5.855,disgust,,2.835,5.855,0.30405591591021525,0.5161879502661794,3.0200000000000005,0.8202438661763947,8.690000000000001,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1434,5.115,0218,4.79,disgust,,5.115,4.79,0.12020815280171303,0.4808326112068521,0.3250000000000002,0.6010407640085651,9.905000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0829,3.3899999999999997,1035,2.235,disgust,,3.3899999999999997,2.235,0.42426406871192857,0.26162950903902266,1.1549999999999998,0.6858935777509512,5.625,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0513,6.46,1137,5.23,disgust,5.91,6.46,5.23,0.4525483399593908,0.08485281374238578,1.2299999999999995,0.5374011537017765,11.690000000000001,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0079,3.06,1404,2.7199999999999998,disgust,,3.06,2.7199999999999998,0.3252691193458118,0.2262741699796951,0.3400000000000003,0.5515432893255069,5.779999999999999,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1757,5.35,0905,2.335,disgust,5.78,5.35,2.335,0.4808326112068527,0.3181980515339465,3.0149999999999997,0.7990306627407993,7.685,1,66eiQT6v7jbX4HLVZAF9jjjAnhi2
1487,4.495,0218,4.79,disgust,,4.495,4.79,0.33234018715767777,0.4808326112068521,0.29499999999999993,0.8131727983645298,9.285,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
0464,4.734999999999999,1916,5.355,disgust,,4.734999999999999,5.355,0.6576093065034896,0.9404520189781076,0.620000000000001,1.5980613254815972,10.09,0,66eiQT6v7jbX4HLVZAF9jjjAnhi2
