chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
1231,2.6100000000000003,1329,1.47,sadness,,2.6100000000000003,1.47,0.5374011537017763,0.0,1.1400000000000003,0.5374011537017763,4.08,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2119,2.675,0490,3.31,sadness,,2.675,3.31,0.19091883092036785,0.5515432893255072,0.6350000000000002,0.7424621202458751,5.984999999999999,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0746,2.1,1329,1.47,sadness,,2.1,1.47,0.33941125496954266,0.0,0.6300000000000001,0.33941125496954266,3.5700000000000003,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1169,2.77,1511,3.08,sadness,,2.77,3.08,0.028284271247461926,0.0,0.31000000000000005,0.028284271247461926,5.85,0,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0300,4.7,2062,1.73,sadness,,4.7,1.73,0.2262741699796954,0.09899494936611673,2.97,0.32526911934581215,6.43,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2119,2.675,1329,1.47,sadness,,2.675,1.47,0.19091883092036785,0.0,1.2049999999999998,0.19091883092036785,4.145,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1231,2.6100000000000003,2062,1.73,sadness,,2.6100000000000003,1.73,0.5374011537017763,0.09899494936611673,0.8800000000000003,0.6363961030678931,4.34,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1623,3.17,1231,2.6100000000000003,sadness,,3.17,2.6100000000000003,0.39597979746446665,0.5374011537017763,0.5599999999999996,0.933380951166243,5.78,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1943,1.7999999999999998,1329,1.47,sadness,,1.7999999999999998,1.47,0.21213203435596428,0.0,0.32999999999999985,0.21213203435596428,3.2699999999999996,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1725,3.1,1167,1.925,sadness,6.24,3.1,1.925,0.1838477631085022,0.3889087296526013,1.175,0.5727564927611035,5.025,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
0746,2.1,1943,1.7999999999999998,sadness,5.21,2.1,1.7999999999999998,0.33941125496954266,0.21213203435596428,0.30000000000000027,0.551543289325507,3.9,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
1703,4.725,1101,3.775,sadness,,4.725,3.775,0.34648232278140784,1.1101576464628793,0.9499999999999997,1.456639969244287,8.5,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
2119,2.675,2062,1.73,sadness,,2.675,1.73,0.19091883092036785,0.09899494936611673,0.9449999999999998,0.28991378028648457,4.404999999999999,1,MTRr2PcxaWY1pnBfRMmSgeZjjMl1
