chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoAvg,notChosenVideoAvg,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
1850,5.51,0083,4.625,joy,,5.51,4.625,0.7778174593052021,0.36062445840513907,0.8849999999999998,1.138441917710341,10.135,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1898,5.43,1932,2.465,joy,,5.43,2.465,0.7495331880577402,0.940452018978108,2.965,1.689985207035848,7.895,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1191,4.03,0083,4.625,joy,,4.03,4.625,0.24041630560342636,0.36062445840513907,0.5949999999999998,0.6010407640085654,8.655000000000001,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1160,5.42,1743,4.859999999999999,joy,,5.42,4.859999999999999,0.6222539674441617,0.08485281374238578,0.5600000000000005,0.7071067811865475,10.28,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1661,6.984999999999999,1428,3.97,joy,,6.984999999999999,3.97,0.0212132034355966,0.14142135623730964,3.0149999999999992,0.16263455967290624,10.955,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0864,4.585,1191,4.03,joy,,4.585,4.03,0.021213203435595972,0.24041630560342636,0.5549999999999997,0.2616295090390223,8.615,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1850,5.51,1281,5.785,joy,,5.51,5.785,0.7778174593052021,0.27577164466275395,0.27500000000000036,1.0535891039679561,11.295,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1898,5.43,1281,5.785,joy,3.62,5.43,5.785,0.7495331880577402,0.27577164466275395,0.3550000000000004,1.025304832720494,11.215,0,aM1CxLBZisfaOXevMwqsUy7nQE23
0083,4.625,1428,3.97,joy,4.95,4.625,3.97,0.36062445840513907,0.14142135623730964,0.6549999999999998,0.5020458146424487,8.595,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1850,5.51,1580,2.52,joy,5.47,5.51,2.52,0.7778174593052021,0.5656854249492379,2.9899999999999998,1.3435028842544399,8.03,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0174,4.885,1428,3.97,joy,,4.885,3.97,0.2050609665440988,0.14142135623730964,0.9149999999999996,0.34648232278140845,8.855,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1365,3.87,0982,4.445,joy,,3.87,4.445,1.2586500705120545,0.21920310216782946,0.5750000000000002,1.4778531726798838,8.315000000000001,0,aM1CxLBZisfaOXevMwqsUy7nQE23
0174,4.885,1343,3.655,joy,5.77,4.885,3.655,0.2050609665440988,0.8697413408594531,1.23,1.074802307403552,8.54,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1692,3.095,2060,2.2,joy,,3.095,2.2,2.9627774131716347,0.1555634918610406,0.895,3.1183409050326754,5.295,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0864,4.585,1343,3.655,joy,4.27,4.585,3.655,0.021213203435595972,0.8697413408594531,0.9300000000000002,0.8909545442950491,8.24,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0174,4.885,1012,3.63,joy,,4.885,3.63,0.2050609665440988,1.852619766708755,1.255,2.057680733252854,8.515,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1698,3.765,0452,2.615,joy,,3.765,2.615,0.9687362902255702,0.8273149339882608,1.15,1.796051224213831,6.380000000000001,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1848,4.045,0844,1.045,joy,,4.045,1.045,1.2798632739476512,0.007071067811865481,3.0,1.2869343417595167,5.09,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0194,7.0,1428,3.97,joy,,7.0,3.97,0.0,0.14142135623730964,3.03,0.14142135623730964,10.97,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1898,5.43,0864,4.585,joy,,5.43,4.585,0.7495331880577402,0.021213203435595972,0.8449999999999998,0.7707463914933361,10.015,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1743,4.859999999999999,0864,4.585,joy,,4.859999999999999,4.585,0.08485281374238578,0.021213203435595972,0.27499999999999947,0.10606601717798175,9.445,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1848,4.045,0083,4.625,joy,,4.045,4.625,1.2798632739476512,0.36062445840513907,0.5800000000000001,1.6404877323527902,8.67,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1281,5.785,0864,4.585,joy,,5.785,4.585,0.27577164466275395,0.021213203435595972,1.2000000000000002,0.2969848480983499,10.370000000000001,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1692,3.095,1191,4.03,joy,6.45,3.095,4.03,2.9627774131716347,0.24041630560342636,0.935,3.203193718775061,7.125,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1428,3.97,1343,3.655,joy,,3.97,3.655,0.14142135623730964,0.8697413408594531,0.3150000000000004,1.0111626970967627,7.625,1,aM1CxLBZisfaOXevMwqsUy7nQE23
2060,2.2,1932,2.465,joy,,2.2,2.465,0.1555634918610406,0.940452018978108,0.2649999999999997,1.0960155108391487,4.665,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1932,2.465,1012,3.63,joy,,2.465,3.63,0.940452018978108,1.852619766708755,1.165,2.793071785686863,6.095,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1743,4.859999999999999,1012,3.63,joy,,4.859999999999999,3.63,0.08485281374238578,1.852619766708755,1.2299999999999995,1.9374725804511408,8.489999999999998,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1850,5.51,1743,4.859999999999999,joy,,5.51,4.859999999999999,0.7778174593052021,0.08485281374238578,0.6500000000000004,0.8626702730475878,10.37,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1171,3.605,1743,4.859999999999999,joy,,3.605,4.859999999999999,0.8414570696119918,0.08485281374238578,1.2549999999999994,0.9263098833543776,8.465,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1281,5.785,0083,4.625,joy,,5.785,4.625,0.27577164466275395,0.36062445840513907,1.1600000000000001,0.6363961030678931,10.41,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0083,4.625,1698,3.765,joy,,4.625,3.765,0.36062445840513907,0.9687362902255702,0.8599999999999999,1.3293607486307093,8.39,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1191,4.03,0844,1.045,joy,,4.03,1.045,0.24041630560342636,0.007071067811865481,2.9850000000000003,0.24748737341529184,5.075,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0174,4.885,0864,4.585,joy,4.29,4.885,4.585,0.2050609665440988,0.021213203435595972,0.2999999999999998,0.22627416997969477,9.469999999999999,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0194,7.0,1191,4.03,joy,,7.0,4.03,0.0,0.24041630560342636,2.9699999999999998,0.24041630560342636,11.030000000000001,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1692,3.095,1343,3.655,joy,,3.095,3.655,2.9627774131716347,0.8697413408594531,0.5599999999999996,3.8325187540310877,6.75,0,aM1CxLBZisfaOXevMwqsUy7nQE23
0174,4.885,1191,4.03,joy,,4.885,4.03,0.2050609665440988,0.24041630560342636,0.8549999999999995,0.4454772721475252,8.915,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1692,3.095,1428,3.97,joy,,3.095,3.97,2.9627774131716347,0.14142135623730964,0.875,3.1041987694089443,7.065,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1171,3.605,1365,3.87,joy,3.71,3.605,3.87,0.8414570696119918,1.2586500705120545,0.2650000000000001,2.100107140124046,7.475,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1692,3.095,1848,4.045,joy,,3.095,4.045,2.9627774131716347,1.2798632739476512,0.9499999999999997,4.242640687119286,7.140000000000001,0,aM1CxLBZisfaOXevMwqsUy7nQE23
0194,7.0,1848,4.045,joy,,7.0,4.045,0.0,1.2798632739476512,2.955,1.2798632739476512,11.045,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1848,4.045,1698,3.765,joy,,4.045,3.765,1.2798632739476512,0.9687362902255702,0.2799999999999998,2.2485995641732215,7.8100000000000005,1,aM1CxLBZisfaOXevMwqsUy7nQE23
2060,2.2,0844,1.045,joy,,2.2,1.045,0.1555634918610406,0.007071067811865481,1.1550000000000002,0.16263455967290608,3.245,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1428,3.97,1012,3.63,joy,,3.97,3.63,0.14142135623730964,1.852619766708755,0.3400000000000003,1.9940411229460646,7.6,1,aM1CxLBZisfaOXevMwqsUy7nQE23
2060,2.2,1580,2.52,joy,,2.2,2.52,0.1555634918610406,0.5656854249492379,0.31999999999999984,0.7212489168102785,4.720000000000001,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1159,6.235,1683,5.93,joy,,6.235,5.93,0.41719300090006295,0.07071067811865513,0.3050000000000006,0.48790367901871806,12.165,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1698,3.765,1580,2.52,joy,,3.765,2.52,0.9687362902255702,0.5656854249492379,1.245,1.534421715174808,6.285,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1692,3.095,1580,2.52,joy,,3.095,2.52,2.9627774131716347,0.5656854249492379,0.5750000000000002,3.5284628381208725,5.615,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1898,5.43,1743,4.859999999999999,joy,,5.43,4.859999999999999,0.7495331880577402,0.08485281374238578,0.5700000000000003,0.8343860018001259,10.29,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1160,5.42,1932,2.465,joy,6.63,5.42,2.465,0.6222539674441617,0.940452018978108,2.955,1.5627059864222699,7.885,1,aM1CxLBZisfaOXevMwqsUy7nQE23
1698,3.765,1191,4.03,joy,,3.765,4.03,0.9687362902255702,0.24041630560342636,0.2650000000000001,1.2091525958289966,7.795,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1932,2.465,1343,3.655,joy,,2.465,3.655,0.940452018978108,0.8697413408594531,1.19,1.810193359837561,6.119999999999999,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1428,3.97,1743,4.859999999999999,joy,,3.97,4.859999999999999,0.14142135623730964,0.08485281374238578,0.8899999999999992,0.2262741699796954,8.83,0,aM1CxLBZisfaOXevMwqsUy7nQE23
1365,3.87,1012,3.63,joy,,3.87,3.63,1.2586500705120545,1.852619766708755,0.2400000000000002,3.111269837220809,7.5,1,aM1CxLBZisfaOXevMwqsUy7nQE23
0083,4.8149999999999995,1281,3.8899999999999997,joy,,4.8149999999999995,3.8899999999999997,0.33234018715767716,0.39597979746446665,0.9249999999999998,0.7283199846221438,8.704999999999998,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1191,5.734999999999999,1698,4.555,joy,,5.734999999999999,4.555,0.37476659402887036,1.520279579551077,1.1799999999999997,1.8950461735799475,10.29,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0864,4.18,1171,3.225,joy,,4.18,3.225,0.15556349186104027,0.007071067811865324,0.9549999999999996,0.16263455967290558,7.404999999999999,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1698,4.555,1692,5.415,joy,,4.555,5.415,1.520279579551077,0.28991378028648457,0.8600000000000003,1.8101933598375617,9.969999999999999,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1850,5.555,1503,4.345000000000001,joy,,5.555,4.345000000000001,0.9404520189781083,1.025304832720494,1.209999999999999,1.9657568516986024,9.9,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1692,5.415,1743,4.1850000000000005,joy,,5.415,4.1850000000000005,0.28991378028648457,0.9828784258493009,1.2299999999999995,1.2727922061357855,9.600000000000001,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1698,4.555,1343,4.835,joy,,4.555,4.835,1.520279579551077,0.34648232278140845,0.28000000000000025,1.8667619023324855,9.39,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1698,4.555,0083,4.8149999999999995,joy,,4.555,4.8149999999999995,1.520279579551077,0.33234018715767716,0.2599999999999998,1.8526197667087543,9.37,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1932,3.315,1206,3.065,joy,,3.315,3.065,0.7141778489984129,0.049497474683058526,0.25,0.7636753236814714,6.38,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1743,4.1850000000000005,1281,3.8899999999999997,joy,2.54,4.1850000000000005,3.8899999999999997,0.9828784258493009,0.39597979746446665,0.2950000000000008,1.3788582233137676,8.075,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0864,4.18,1343,4.835,joy,,4.18,4.835,0.15556349186104027,0.34648232278140845,0.6550000000000002,0.5020458146424487,9.015,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1661,5.78,1698,4.555,joy,,5.78,4.555,0.0707106781186545,1.520279579551077,1.2250000000000005,1.5909902576697315,10.335,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0982,4.975,1898,4.12,joy,,4.975,4.12,0.1343502884254443,0.38183766184073537,0.8549999999999995,0.5161879502661797,9.094999999999999,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0452,4.765000000000001,1898,4.12,joy,,4.765000000000001,4.12,0.7424621202458748,0.38183766184073537,0.6450000000000005,1.12429978208661,8.885000000000002,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0982,4.975,1160,1.935,joy,,4.975,1.935,0.1343502884254443,0.28991378028648457,3.0399999999999996,0.4242640687119289,6.91,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1692,5.415,2060,5.14,joy,,5.415,5.14,0.28991378028648457,0.6505382386916236,0.27500000000000036,0.9404520189781083,10.555,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1428,5.49,1503,4.345000000000001,joy,,5.49,4.345000000000001,0.0707106781186545,1.025304832720494,1.1449999999999996,1.0960155108391487,9.835,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1743,4.1850000000000005,1848,3.33,joy,4.49,4.1850000000000005,3.33,0.9828784258493009,0.8202438661763952,0.8550000000000004,1.8031222920256962,7.515000000000001,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1932,3.315,0864,4.18,joy,,3.315,4.18,0.7141778489984129,0.15556349186104027,0.8649999999999998,0.8697413408594531,7.494999999999999,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0174,6.345000000000001,1932,3.315,joy,,6.345000000000001,3.315,0.7990306627407986,0.7141778489984129,3.0300000000000007,1.5132085117392116,9.66,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0982,4.975,1503,4.345000000000001,joy,5.03,4.975,4.345000000000001,0.1343502884254443,1.025304832720494,0.629999999999999,1.1596551211459385,9.32,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1898,4.12,1012,4.745,joy,,4.12,4.745,0.38183766184073537,0.07778174593051983,0.625,0.4596194077712552,8.865,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1848,3.33,1206,3.065,joy,,3.33,3.065,0.8202438661763952,0.049497474683058526,0.2650000000000001,0.8697413408594538,6.395,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1683,5.75,1692,5.415,joy,,5.75,5.415,0.7212489168102781,0.28991378028648457,0.33499999999999996,1.0111626970967627,11.165,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0083,4.8149999999999995,1743,4.1850000000000005,joy,,4.8149999999999995,4.1850000000000005,0.33234018715767716,0.9828784258493009,0.629999999999999,1.315218613006978,9.0,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1698,4.555,1848,3.33,joy,,4.555,3.33,1.520279579551077,0.8202438661763952,1.2249999999999996,2.3405234457274724,7.885,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1428,5.49,2060,5.14,joy,4.68,5.49,5.14,0.0707106781186545,0.6505382386916236,0.35000000000000053,0.7212489168102781,10.629999999999999,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0864,4.18,1848,3.33,joy,,4.18,3.33,0.15556349186104027,0.8202438661763952,0.8499999999999996,0.9758073580374355,7.51,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1698,4.555,1932,3.315,joy,,4.555,3.315,1.520279579551077,0.7141778489984129,1.2399999999999998,2.23445742854949,7.869999999999999,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1743,4.1850000000000005,1932,3.315,joy,,4.1850000000000005,3.315,0.9828784258493009,0.7141778489984129,0.8700000000000006,1.6970562748477138,7.5,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1698,4.555,1683,5.75,joy,,4.555,5.75,1.520279579551077,0.7212489168102781,1.1950000000000003,2.2415284963613553,10.305,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1159,5.585,1503,4.345000000000001,joy,5.32,5.585,4.345000000000001,0.41719300090006295,1.025304832720494,1.2399999999999993,1.442497833620557,9.93,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1932,3.315,1281,3.8899999999999997,joy,,3.315,3.8899999999999997,0.7141778489984129,0.39597979746446665,0.5749999999999997,1.1101576464628795,7.205,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0194,6.73,1428,5.49,joy,,6.73,5.49,0.0,0.0707106781186545,1.2400000000000002,0.0707106781186545,12.22,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1580,5.67,1692,5.415,joy,,5.67,5.415,0.5656854249492386,0.28991378028648457,0.2549999999999999,0.8555992052357231,11.085,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1012,4.745,1743,4.1850000000000005,joy,2.44,4.745,4.1850000000000005,0.07778174593051983,0.9828784258493009,0.5599999999999996,1.0606601717798207,8.93,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1848,3.33,1281,3.8899999999999997,joy,,3.33,3.8899999999999997,0.8202438661763952,0.39597979746446665,0.5599999999999996,1.2162236636408619,7.22,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0174,6.345000000000001,2060,5.14,joy,6.83,6.345000000000001,5.14,0.7990306627407986,0.6505382386916236,1.205000000000001,1.4495689014324222,11.485,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0864,4.18,1281,3.8899999999999997,joy,,4.18,3.8899999999999997,0.15556349186104027,0.39597979746446665,0.29000000000000004,0.5515432893255069,8.07,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1698,4.555,2060,5.14,joy,,4.555,5.14,1.520279579551077,0.6505382386916236,0.585,2.1708178182427007,9.695,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1012,4.745,1281,3.8899999999999997,joy,,4.745,3.8899999999999997,0.07778174593051983,0.39597979746446665,0.8550000000000004,0.4737615433949865,8.635,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
2102,6.095000000000001,1206,3.065,joy,5.54,6.095000000000001,3.065,0.2050609665440988,0.049497474683058526,3.0300000000000007,0.2545584412271573,9.16,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
2060,5.14,1281,3.8899999999999997,joy,,5.14,3.8899999999999997,0.6505382386916236,0.39597979746446665,1.25,1.0465180361560904,9.03,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1171,3.225,0844,2.005,joy,,3.225,2.005,0.007071067811865324,0.0777817459305203,1.2200000000000002,0.08485281374238562,5.23,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0083,4.8149999999999995,0864,4.18,joy,4.12,4.8149999999999995,4.18,0.33234018715767716,0.15556349186104027,0.6349999999999998,0.48790367901871745,8.995,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1343,4.835,1743,4.1850000000000005,joy,,4.835,4.1850000000000005,0.34648232278140845,0.9828784258493009,0.6499999999999995,1.3293607486307093,9.02,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0174,6.345000000000001,1848,3.33,joy,,6.345000000000001,3.33,0.7990306627407986,0.8202438661763952,3.0150000000000006,1.619274528917194,9.675,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
2060,5.14,1743,4.1850000000000005,joy,,5.14,4.1850000000000005,0.6505382386916236,0.9828784258493009,0.9549999999999992,1.6334166645409245,9.325,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
2060,5.14,0864,4.18,joy,,5.14,4.18,0.6505382386916236,0.15556349186104027,0.96,0.8061017305526639,9.32,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0452,4.765000000000001,1281,3.8899999999999997,joy,5.88,4.765000000000001,3.8899999999999997,0.7424621202458748,0.39597979746446665,0.8750000000000009,1.1384419177103413,8.655000000000001,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1898,4.12,1171,3.225,joy,,4.12,3.225,0.38183766184073537,0.007071067811865324,0.895,0.3889087296526007,7.345000000000001,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0083,4.8149999999999995,2060,5.14,joy,,4.8149999999999995,5.14,0.33234018715767716,0.6505382386916236,0.3250000000000002,0.9828784258493009,9.954999999999998,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0452,4.765000000000001,1743,4.1850000000000005,joy,,4.765000000000001,4.1850000000000005,0.7424621202458748,0.9828784258493009,0.5800000000000001,1.7253405460951756,8.950000000000001,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0982,4.975,0844,2.005,joy,,4.975,2.005,0.1343502884254443,0.0777817459305203,2.9699999999999998,0.21213203435596462,6.9799999999999995,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0452,4.765000000000001,0864,4.18,joy,,4.765000000000001,4.18,0.7424621202458748,0.15556349186104027,0.5850000000000009,0.898025612106915,8.945,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1343,4.835,1281,3.8899999999999997,joy,1.98,4.835,3.8899999999999997,0.34648232278140845,0.39597979746446665,0.9450000000000003,0.7424621202458751,8.725,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1343,4.835,2060,5.14,joy,,4.835,5.14,0.34648232278140845,0.6505382386916236,0.3049999999999997,0.9970205614730321,9.975,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1692,5.415,0864,4.18,joy,1.32,5.415,4.18,0.28991378028648457,0.15556349186104027,1.2350000000000003,0.44547727214752486,9.594999999999999,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1191,5.734999999999999,1692,5.415,joy,3.29,5.734999999999999,5.415,0.37476659402887036,0.28991378028648457,0.3199999999999994,0.6646803743153549,11.149999999999999,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
1365,5.455,2060,5.14,joy,,5.455,5.14,0.6717514421272196,0.6505382386916236,0.3150000000000004,1.3222896808188431,10.594999999999999,1,cRQWHohhVAeBLTB6vdPEXxs0cwy1
0864,4.18,1012,4.745,joy,,4.18,4.745,0.15556349186104027,0.07778174593051983,0.5650000000000004,0.23334523779156008,8.925,0,cRQWHohhVAeBLTB6vdPEXxs0cwy1
2060,3.2249999999999996,1160,2.645,joy,,3.2249999999999996,2.645,1.4071424945612294,0.9687362902255702,0.5799999999999996,2.3758787847867997,5.869999999999999,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1692,5.23,1698,5.525,joy,,5.23,5.525,0.2969848480983505,0.2050609665440988,0.29499999999999993,0.5020458146424494,10.755,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
0982,6.245,1281,5.305,joy,,6.245,5.305,0.07778174593051983,0.007071067811865324,0.9400000000000004,0.08485281374238515,11.55,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
0982,6.245,2060,3.2249999999999996,joy,5.87,6.245,3.2249999999999996,0.07778174593051983,1.4071424945612294,3.0200000000000005,1.4849242404917493,9.469999999999999,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1206,2.26,1281,5.305,joy,,2.26,5.305,0.33941125496954283,0.007071067811865324,3.045,0.34648232278140817,7.5649999999999995,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
0083,7.0,1898,4.035,joy,,7.0,4.035,0.0,0.8697413408594538,2.965,0.8697413408594538,11.035,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1848,5.65,0194,5.905,joy,,5.65,5.905,0.8485281374238571,0.06363961030678918,0.2549999999999999,0.9121677477306463,11.555,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
2102,6.465,1191,3.43,joy,,6.465,3.43,0.03535533905932725,0.4384062043356595,3.0349999999999997,0.4737615433949868,9.895,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1743,6.135,1692,5.23,joy,,6.135,5.23,0.8555992052357224,0.2969848480983505,0.9049999999999994,1.152584053334073,11.365,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1343,3.27,1503,4.1850000000000005,joy,3.53,3.27,4.1850000000000005,0.3818376618407357,1.506137443927346,0.9150000000000005,1.8879751057680818,7.455,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1898,4.035,1191,3.43,joy,,4.035,3.43,0.8697413408594538,0.4384062043356595,0.605,1.3081475451951132,7.465,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
0194,5.905,1932,2.91,joy,,5.905,2.91,0.06363961030678918,0.28284271247461895,2.995,0.3464823227814081,8.815000000000001,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1932,2.91,1343,3.27,joy,,2.91,3.27,0.28284271247461895,0.3818376618407357,0.3599999999999999,0.6646803743153546,6.18,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
2102,6.465,1698,5.525,joy,,6.465,5.525,0.03535533905932725,0.2050609665440988,0.9399999999999995,0.24041630560342606,11.99,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1191,3.43,1159,4.075,joy,,3.43,4.075,0.4384062043356595,1.4919953083036153,0.645,1.9304015126392748,7.505000000000001,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
0083,7.0,1743,6.135,joy,,7.0,6.135,0.0,0.8555992052357224,0.8650000000000002,0.8555992052357224,13.135,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
2060,3.2249999999999996,1661,3.82,joy,,3.2249999999999996,3.82,1.4071424945612294,1.3293607486307093,0.5950000000000002,2.7365032431919385,7.045,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
2060,3.2249999999999996,1932,2.91,joy,2.16,3.2249999999999996,2.91,1.4071424945612294,0.28284271247461895,0.3149999999999995,1.6899852070358483,6.135,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1661,3.82,0864,6.84,joy,,3.82,6.84,1.3293607486307093,0.2262741699796954,3.02,1.5556349186104046,10.66,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1932,2.91,1206,2.26,joy,,2.91,2.26,0.28284271247461895,0.33941125496954283,0.6500000000000004,0.6222539674441618,5.17,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
1661,3.82,1159,4.075,joy,,3.82,4.075,1.3293607486307093,1.4919953083036153,0.25500000000000034,2.8213560569343246,7.895,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
0174,4.68,1698,5.525,joy,,4.68,5.525,1.1030865786510142,0.2050609665440988,0.8450000000000006,1.308147545195113,10.205,0,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
2102,6.465,1281,5.305,joy,,6.465,5.305,0.03535533905932725,0.007071067811865324,1.1600000000000001,0.042426406871192576,11.77,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
0174,4.68,1191,3.43,joy,,4.68,3.43,1.1030865786510142,0.4384062043356595,1.2499999999999996,1.5414927829866738,8.11,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
0083,7.0,1365,3.9450000000000003,joy,,7.0,3.9450000000000003,0.0,1.3788582233137674,3.0549999999999997,1.3788582233137674,10.945,1,TBSmOkjgjoSQQpHNIxwCyhSfQkf1
