VIDEO_ID,EMOTION_NAME,SUBJECT_ID,DURATION,RATING,AVERAGE_RATING,VARIANCE_RATING,PHASE
824,romance,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,4.62,4.91,0.4101219330881976,1
2067,disgust,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,3.98,4.805,1.1667261889578031,1
2121,anxiety,QNCU9N42arMzjIfiqDoHGfFgjm63,900,7.0,7.0,0.0,1
1692,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,900,4.26,5.529999999999999,1.796051224213831,1
282,disgust,QNCU9N42arMzjIfiqDoHGfFgjm63,900,4.15,4.74,0.8343860018001259,1
452,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,5.53,5.21,0.4525483399593908,1
1703,sadness,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,3.04,3.915,1.2374368670764582,1
1743,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,900,3.96,3.96,0.0,1
1160,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,2.23,3.0,1.0889444430272832,1
59,disgust,QNCU9N42arMzjIfiqDoHGfFgjm63,900,7.0,7.0,0.0,1
1485,sadness,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,7.0,6.595000000000001,0.5727564927611032,1
1850,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,900,4.26,4.505,0.3464823227814084,1
1757,disgust,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,7.0,7.0,0.0,1
1679,anxiety,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,7.0,5.93,1.5132085117392116,1
1716,romance,QNCU9N42arMzjIfiqDoHGfFgjm63,900,3.26,3.785,0.7424621202458748,1
489,anxiety,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,7.0,6.37,0.8909545442950497,1
1054,romance,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,6.1,5.859999999999999,0.3394112549695425,1
1777,anxiety,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,4.6,4.965,0.51618795026618,1
2007,romance,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,6.02,5.615,0.5727564927611032,1
115,anxiety,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,5.14,5.3,0.2262741699796954,1
1086,romance,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,5.18,4.85,0.4666904755831215,1
1767,anxiety,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,7.0,7.0,0.0,1
1378,romance,QNCU9N42arMzjIfiqDoHGfFgjm63,900,4.99,5.13,0.1979898987322328,1
648,anxiety,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,7.0,7.0,0.0,1
218,disgust,QNCU9N42arMzjIfiqDoHGfFgjm63,900,6.0,6.37,0.5232590180780453,1
95,disgust,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,7.0,7.0,0.0,1
1428,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,900,3.86,4.26,0.5656854249492381,1
1037,anxiety,QNCU9N42arMzjIfiqDoHGfFgjm63,900,7.0,7.0,0.0,1
174,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,4.73,4.79,0.0848528137423851,1
69,romance,QNCU9N42arMzjIfiqDoHGfFgjm63,900,5.11,5.225,0.1626345596729056,1
1231,sadness,QNCU9N42arMzjIfiqDoHGfFgjm63,900,5.1,5.0,0.141421356237309,1
1343,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,900,4.41,4.805,0.5586143571373726,1
1191,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,900,5.78,6.065,0.4030508652763316,1
779,romance,QNCU9N42arMzjIfiqDoHGfFgjm63,900,3.9,3.9,0.0,1
1487,disgust,QNCU9N42arMzjIfiqDoHGfFgjm63,900,4.9,4.470000000000001,0.608111831820431,1
864,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,5.72,5.875,0.2192031021678301,1
9,sadness,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,7.0,7.0,0.0,1
83,joy,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,6.71,6.615,0.1343502884254443,1
312,sadness,QNCU9N42arMzjIfiqDoHGfFgjm63,900,3.85,3.145,0.997020561473032,1
1101,sadness,QNCU9N42arMzjIfiqDoHGfFgjm63,2600,5.83,5.890000000000001,0.0848528137423857,1
1970,disgust,QNCU9N42arMzjIfiqDoHGfFgjm63,900,2.1,1.645,0.6434671708797584,1
