CHOSEN_VIDEO_ID,CHOSEN_VIDEO_RATING,NOT_CHOSEN_VIDEO_ID,NOT_CHOSEN_VIDEO_RATING,EMOTION_NAME,CONFIDENCE_RATING,CHOSEN_VIDEO_VAR,NOT_CHOSEN_VIDEO_VAR,VALUE_DIFFERENCE,SUMMED_VARIABILITY,SUMMED_VALUE,CONSISTENT_CHOICE,SUBJECT_ID
864.0,4.42,1191.0,3.82,joy,,0.4242640687119283,0.5656854249492379,0.6000000000000001,0.989949493661166,8.24,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1231.0,4.949999999999999,746.0,1.91,sadness,,0.6222539674441617,0.0424264068711928,3.039999999999999,0.6646803743153546,6.859999999999999,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
190.0,6.065,1642.0,5.175000000000001,anxiety,,0.2192031021678294,0.2050609665440988,0.8899999999999988,0.4242640687119282,11.24,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
417.0,5.54,1765.0,4.949999999999999,disgust,,0.6222539674441624,0.0282842712474619,0.5900000000000007,0.6505382386916243,10.489999999999998,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
489.0,5.5,190.0,6.065,anxiety,,0.7636753236814714,0.2192031021678294,0.5649999999999995,0.9828784258493009,11.565,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1829.0,5.04,1626.0,4.77,romance,,0.3959797974644669,0.0282842712474619,0.2700000000000004,0.4242640687119288,9.81,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1402.0,2.045,115.0,2.59,anxiety,,0.0212132034355966,0.89095454429505,0.5449999999999999,0.9121677477306468,4.635,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1137.0,6.645,1487.0,6.025,disgust,,0.3323401871576771,0.1484924240491749,0.6199999999999992,0.4808326112068521,12.67,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1692.0,6.385,1365.0,3.335,joy,,0.2192031021678294,1.8879751057680816,3.05,2.107178207935912,9.72,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
255.0,2.0700000000000003,774.0,1.135,sadness,2.07,0.2404163056034263,0.0777817459305201,0.9350000000000004,0.3181980515339465,3.205,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2060.0,1.805,1160.0,1.465,joy,2.2,0.120208152801713,0.6576093065034891,0.3400000000000001,0.7778174593052022,3.27,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2110.0,5.125,1028.0,4.545,romance,,0.360624458405139,0.0212132034355959,0.5800000000000001,0.381837661840735,9.67,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
174.0,5.475,2102.0,4.925000000000001,joy,6.12,0.7141778489984135,0.3181980515339465,0.5499999999999989,1.03237590053236,10.4,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1511.0,1.89,600.0,1.28,sadness,,0.0565685424949237,0.3959797974644666,0.6100000000000001,0.4525483399593903,3.17,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
543.0,5.95,1626.0,4.77,romance,,0.2828427124746193,0.0282842712474619,1.1800000000000006,0.3111269837220812,10.72,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1757.0,5.805,417.0,5.54,disgust,,0.1767766952966369,0.6222539674441624,0.2649999999999997,0.7990306627407993,11.345,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1756.0,4.8100000000000005,1028.0,4.545,romance,,0.3111269837220812,0.0212132034355959,0.2650000000000005,0.3323401871576771,9.355,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1231.0,4.949999999999999,1511.0,1.89,sadness,,0.6222539674441617,0.0565685424949237,3.059999999999999,0.6788225099390854,6.84,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
300.0,5.904999999999999,9.0,4.985,sadness,,0.0919238815542511,0.0070710678118653,0.919999999999999,0.0989949493661164,10.89,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1281.0,3.015,1743.0,4.26,joy,,0.0494974746830582,0.1555634918610402,1.245,0.2050609665440984,7.274999999999999,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1114.0,5.795,548.0,5.51,anxiety,,0.3040559159102152,0.0848528137423857,0.2850000000000001,0.388908729652601,11.305,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1169.0,5.475,2062.0,2.505,sadness,,0.3464823227814078,0.7848885271170678,2.97,1.1313708498984756,7.979999999999999,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1434.0,4.915,417.0,5.54,disgust,,0.4454772721475254,0.6222539674441624,0.625,1.0677312395916878,10.455,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1989.0,5.779999999999999,1028.0,4.545,romance,,0.1414213562373096,0.0212132034355959,1.2349999999999994,0.1626345596729056,10.325,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2035.0,4.9,490.0,5.82,sadness,,0.1414213562373096,0.2828427124746186,0.92,0.4242640687119282,10.72,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1259.0,6.73,566.0,6.1850000000000005,disgust,,0.0848528137423857,0.2050609665440988,0.5449999999999999,0.2899137802864845,12.915,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1725.0,3.36,2062.0,2.505,sadness,,0.5939696961966998,0.7848885271170678,0.855,1.3788582233137676,5.865,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1404.0,2.175,1970.0,1.015,disgust,2.26,0.2050609665440988,0.0212132034355964,1.1599999999999997,0.2262741699796952,3.19,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
746.0,1.91,1329.0,2.555,sadness,2.17,0.0424264068711928,0.6010407640085654,0.6449999999999998,0.6434671708797584,4.465,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1661.0,5.09,1848.0,4.76,joy,2.26,0.1555634918610402,0.5515432893255073,0.33,0.7071067811865476,9.85,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2102.0,4.925000000000001,452.0,4.29,joy,,0.3181980515339465,1.4424978336205567,0.6350000000000007,1.7606958851545031,9.215,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2062.0,2.505,600.0,1.28,sadness,,0.7848885271170678,0.3959797974644666,1.225,1.1808683245815343,3.785,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1716.0,5.695,2110.0,5.125,romance,,0.388908729652601,0.360624458405139,0.5700000000000003,0.74953318805774,10.82,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1402.0,2.045,758.0,1.41,anxiety,,0.0212132034355966,0.3252691193458118,0.635,0.3464823227814084,3.455,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1752.0,1.885,2062.0,2.505,sadness,,0.0777817459305201,0.7848885271170678,0.6199999999999999,0.8626702730475879,4.39,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1169.0,5.475,2035.0,4.9,sadness,,0.3464823227814078,0.1414213562373096,0.5749999999999993,0.4879036790187174,10.375,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
490.0,5.82,1231.0,4.949999999999999,sadness,,0.2828427124746186,0.6222539674441617,0.870000000000001,0.9050966799187804,10.77,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1054.0,5.029999999999999,1626.0,4.77,romance,,0.0989949493661164,0.0282842712474619,0.2599999999999998,0.1272792206135783,9.8,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
277.0,5.96,1086.0,4.725,romance,,0.1555634918610409,0.3181980515339465,1.2350000000000003,0.4737615433949874,10.685,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1101.0,6.91,877.0,5.720000000000001,sadness,,0.0565685424949238,0.2545584412271574,1.1899999999999995,0.3111269837220812,12.63,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1623.0,5.48,2062.0,2.505,sadness,,0.5939696961967005,0.7848885271170678,2.9750000000000005,1.3788582233137685,7.985,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
513.0,5.69,1174.0,5.065,disgust,,0.3818376618407357,0.0494974746830578,0.625,0.4313351365237935,10.755,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
746.0,1.91,1167.0,1.0,sadness,,0.0424264068711928,0.0,0.91,0.0424264068711928,2.91,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1238.0,5.265000000000001,1658.0,4.94,romance,,0.1343502884254443,0.4384062043356595,0.325000000000001,0.5727564927611039,10.205,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
271.0,2.555,758.0,1.41,anxiety,,0.5868986283848344,0.3252691193458118,1.1450000000000002,0.9121677477306462,3.965,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1943.0,1.515,120.0,1.1949999999999998,sadness,,0.4737615433949869,0.2757716446627534,0.3200000000000003,0.7495331880577404,2.71,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1622.0,4.869999999999999,1378.0,5.744999999999999,romance,,0.0848528137423857,0.0919238815542511,0.875,0.1767766952966368,10.614999999999998,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1576.0,6.95,1271.0,6.675,disgust,6.36,0.0707106781186545,0.2474873734152913,0.2750000000000003,0.3181980515339458,13.625,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1159.0,5.390000000000001,1171.0,4.445,joy,,0.4949747468305834,0.0777817459305204,0.9450000000000004,0.5727564927611039,9.835,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
522.0,1.665,115.0,2.59,anxiety,,0.120208152801713,0.89095454429505,0.9249999999999998,1.011162697096763,4.255,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1743.0,4.26,1898.0,3.04,joy,1.99,0.1555634918610402,1.5556349186104044,1.2199999999999998,1.7111984104714446,7.3,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1511.0,1.89,1167.0,1.0,sadness,4.97,0.0565685424949237,0.0,0.8900000000000001,0.0565685424949237,2.89,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
513.0,5.69,79.0,5.05,disgust,5.51,0.3818376618407357,0.7212489168102781,0.6399999999999997,1.1030865786510138,10.739999999999998,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1101.0,6.91,1485.0,6.615,sadness,5.52,0.0565685424949238,0.2757716446627533,0.2949999999999999,0.3323401871576772,13.525,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1698.0,5.640000000000001,1661.0,5.09,joy,5.74,0.3111269837220812,0.1555634918610402,0.5500000000000007,0.4666904755831215,10.73,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1174.0,5.065,905.0,2.075,disgust,,0.0494974746830578,0.2192031021678297,2.9899999999999998,0.2687005768508876,7.14,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1916.0,6.74,417.0,5.54,disgust,,0.3676955262170044,0.6222539674441624,1.2000000000000002,0.9899494936611668,12.28,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
648.0,2.9400000000000004,115.0,2.59,anxiety,,0.7778174593052023,0.89095454429505,0.3500000000000005,1.6687720036002522,5.53,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
548.0,5.51,1642.0,5.175000000000001,anxiety,,0.0848528137423857,0.2050609665440988,0.3349999999999991,0.2899137802864845,10.685,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
95.0,5.53,1960.0,4.275,disgust,,0.1697056274847715,0.1484924240491749,1.255,0.3181980515339465,9.805,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2035.0,4.9,1279.0,3.965,sadness,,0.1414213562373096,1.3222896808188442,0.9350000000000004,1.463711037056154,8.865,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
489.0,5.5,730.0,6.08,anxiety,,0.7636753236814714,0.1272792206135783,0.5800000000000001,0.8909545442950497,11.58,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1757.0,5.805,1434.0,4.915,disgust,,0.1767766952966369,0.4454772721475254,0.8899999999999997,0.6222539674441624,10.72,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1716.0,5.695,1756.0,4.8100000000000005,romance,,0.388908729652601,0.3111269837220812,0.8849999999999998,0.7000357133746822,10.505,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
891.0,2.555,746.0,1.91,sadness,,0.1909188309203678,0.0424264068711928,0.6449999999999998,0.2333452377915607,4.465,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
548.0,5.51,730.0,6.08,anxiety,,0.0848528137423857,0.1272792206135783,0.5700000000000003,0.2121320343559641,11.59,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1698.0,5.640000000000001,1848.0,4.76,joy,,0.3111269837220812,0.5515432893255073,0.8800000000000008,0.8626702730475886,10.4,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
844.0,1.855,982.0,2.18,joy,,0.106066017177982,0.2828427124746189,0.3249999999999997,0.388908729652601,4.035,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
548.0,5.51,1283.0,6.355,anxiety,4.34,0.0848528137423857,0.1060660171779817,0.8450000000000006,0.1909188309203675,11.865,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2035.0,4.9,1752.0,1.885,sadness,,0.1414213562373096,0.0777817459305201,3.015000000000001,0.2192031021678298,6.785,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
190.0,6.065,548.0,5.51,anxiety,5.81,0.2192031021678294,0.0848528137423857,0.5549999999999997,0.3040559159102152,11.575,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
95.0,5.53,1434.0,4.915,disgust,,0.1697056274847715,0.4454772721475254,0.6150000000000002,0.615182899632297,10.445,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1343.0,4.84,452.0,4.29,joy,,0.3676955262170044,1.4424978336205567,0.5499999999999998,1.810193359837561,9.13,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1365.0,3.335,982.0,2.18,joy,,1.8879751057680816,0.2828427124746189,1.1550000000000002,2.1708178182427007,5.515,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1623.0,5.48,2035.0,4.9,sadness,5.41,0.5939696961967005,0.1414213562373096,0.5800000000000001,0.7353910524340102,10.38,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1829.0,5.04,1086.0,4.725,romance,4.47,0.3959797974644669,0.3181980515339465,0.3150000000000004,0.7141778489984134,9.765,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
174.0,5.475,1580.0,4.54,joy,,0.7141778489984135,0.0,0.9349999999999996,0.7141778489984135,10.015,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1848.0,4.76,2060.0,1.805,joy,,0.5515432893255073,0.120208152801713,2.955,0.6717514421272204,6.565,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
982.0,2.18,1898.0,3.04,joy,,0.2828427124746189,1.5556349186104044,0.8600000000000003,1.8384776310850235,5.22,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1576.0,6.95,1487.0,6.025,disgust,,0.0707106781186545,0.1484924240491749,0.9249999999999998,0.2192031021678294,12.975,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1054.0,5.029999999999999,1534.0,2.045,romance,,0.0989949493661164,0.0636396103067891,2.9849999999999994,0.1626345596729056,7.074999999999999,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2035.0,4.9,312.0,1.88,sadness,,0.1414213562373096,1.0606601717798212,3.0200000000000005,1.2020815280171309,6.78,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2130.0,5.625,115.0,2.59,anxiety,,0.0353553390593278,0.89095454429505,3.035,0.926309883354378,8.215,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1757.0,5.805,909.0,4.640000000000001,disgust,,0.1767766952966369,0.1414213562373096,1.1649999999999991,0.3181980515339465,10.445,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
277.0,5.96,1626.0,4.77,romance,,0.1555634918610409,0.0282842712474619,1.1900000000000004,0.1838477631085028,10.73,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1989.0,5.779999999999999,2110.0,5.125,romance,,0.1414213562373096,0.360624458405139,0.6549999999999994,0.5020458146424487,10.905,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1428.0,2.555,1503.0,2.85,joy,,0.5161879502661797,1.2303657992645929,0.2950000000000004,1.7465537495307726,5.404999999999999,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
490.0,5.82,1169.0,5.475,sadness,,0.2828427124746186,0.3464823227814078,0.3450000000000006,0.6293250352560265,11.295,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
905.0,2.075,2067.0,2.7,disgust,,0.2192031021678297,1.0889444430272834,0.625,1.3081475451951132,4.775,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1492.0,6.44,548.0,5.51,anxiety,,0.367695526217005,0.0848528137423857,0.9299999999999996,0.4525483399593908,11.95,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1281.0,3.015,1365.0,3.335,joy,,0.0494974746830582,1.8879751057680816,0.3200000000000003,1.93747258045114,6.35,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
730.0,6.08,1642.0,5.175000000000001,anxiety,,0.1272792206135783,0.2050609665440988,0.9049999999999994,0.3323401871576771,11.255,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1295.0,5.125,1626.0,4.77,romance,,0.1343502884254437,0.0282842712474619,0.3550000000000004,0.1626345596729056,9.895,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
864.0,4.42,1848.0,4.76,joy,4.67,0.4242640687119283,0.5515432893255073,0.3399999999999998,0.9758073580374356,9.18,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1343.0,4.84,1661.0,5.09,joy,,0.3676955262170044,0.1555634918610402,0.25,0.5232590180780446,9.93,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1580.0,4.54,1743.0,4.26,joy,,0.0,0.1555634918610402,0.2800000000000002,0.1555634918610402,8.8,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
395.0,5.805,1642.0,5.175000000000001,anxiety,,0.0212132034355966,0.2050609665440988,0.629999999999999,0.2262741699796954,10.98,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1114.0,5.795,489.0,5.5,anxiety,,0.3040559159102152,0.7636753236814714,0.2949999999999999,1.0677312395916867,11.295,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1281.0,3.015,1206.0,1.85,joy,,0.0494974746830582,0.1555634918610404,1.1649999999999996,0.2050609665440986,4.865,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
395.0,5.805,548.0,5.51,anxiety,,0.0212132034355966,0.0848528137423857,0.2949999999999999,0.1060660171779823,11.315,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1434.0,4.915,1960.0,4.275,disgust,,0.4454772721475254,0.1484924240491749,0.6399999999999997,0.5939696961967005,9.19,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1622.0,4.869999999999999,1295.0,5.125,romance,5.97,0.0848528137423857,0.1343502884254437,0.2550000000000008,0.2192031021678294,9.995,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2110.0,5.125,1626.0,4.77,romance,,0.360624458405139,0.0282842712474619,0.3550000000000004,0.388908729652601,9.895,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
911.0,5.77,489.0,5.5,anxiety,5.61,0.608111831820431,0.7636753236814714,0.2699999999999996,1.3717871555019023,11.27,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1511.0,1.89,2062.0,2.505,sadness,,0.0565685424949237,0.7848885271170678,0.6149999999999998,0.8414570696119915,4.395,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
69.0,5.34,1626.0,4.77,romance,,0.240416305603426,0.0282842712474619,0.5700000000000003,0.268700576850888,10.11,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
744.0,6.470000000000001,2130.0,5.625,anxiety,,0.7495331880577402,0.0353553390593278,0.8450000000000006,0.784888527117068,12.095,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1365.0,3.335,1898.0,3.04,joy,,1.8879751057680816,1.5556349186104044,0.2949999999999999,3.4436100243784864,6.375,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1829.0,5.04,1534.0,2.045,romance,,0.3959797974644669,0.0636396103067891,2.995,0.4596194077712561,7.085,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1137.0,6.645,513.0,5.69,disgust,,0.3323401871576771,0.3818376618407357,0.955,0.7141778489984129,12.335,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1159.0,5.390000000000001,1580.0,4.54,joy,5.27,0.4949747468305834,0.0,0.8500000000000005,0.4949747468305834,9.93,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1238.0,5.265000000000001,1086.0,4.725,romance,6.51,0.1343502884254443,0.3181980515339465,0.5400000000000009,0.4525483399593908,9.99,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
522.0,1.665,271.0,2.555,anxiety,,0.120208152801713,0.5868986283848344,0.8900000000000001,0.7071067811865475,4.220000000000001,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1989.0,5.779999999999999,1295.0,5.125,romance,5.8,0.1414213562373096,0.1343502884254437,0.6549999999999994,0.2757716446627533,10.905,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1402.0,2.045,491.0,3.285,anxiety,3.27,0.0212132034355966,1.3222896808188436,1.2400000000000002,1.34350288425444,5.33,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
218.0,7.0,1757.0,5.805,disgust,,0.0,0.1767766952966369,1.1950000000000005,0.1767766952966369,12.805,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
829.0,6.975,1271.0,6.675,disgust,,0.0353553390593272,0.2474873734152913,0.2999999999999998,0.2828427124746186,13.65,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1777.0,2.6100000000000003,1402.0,2.045,anxiety,,0.7778174593052023,0.0212132034355966,0.5650000000000004,0.7990306627407989,4.655,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1283.0,6.355,1642.0,5.175000000000001,anxiety,,0.1060660171779817,0.2050609665440988,1.1799999999999995,0.3111269837220806,11.53,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1898.0,3.04,2060.0,1.805,joy,,1.5556349186104044,0.120208152801713,1.235,1.6758430714121173,4.845,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
566.0,6.1850000000000005,417.0,5.54,disgust,,0.2050609665440988,0.6222539674441624,0.6450000000000005,0.8273149339882612,11.725,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
174.0,5.475,1743.0,4.26,joy,,0.7141778489984135,0.1555634918610402,1.215,0.8697413408594538,9.735,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1683.0,5.21,2102.0,4.925000000000001,joy,,0.3394112549695431,0.3181980515339465,0.2849999999999992,0.6576093065034896,10.135000000000002,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
312.0,1.88,2062.0,2.505,sadness,,1.0606601717798212,0.7848885271170678,0.625,1.845548698896889,4.385,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1622.0,4.869999999999999,2110.0,5.125,romance,,0.0848528137423857,0.360624458405139,0.2550000000000008,0.4454772721475248,9.995,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1898.0,3.04,844.0,1.855,joy,,1.5556349186104044,0.106066017177982,1.185,1.6617009357883863,4.895,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1661.0,5.09,1580.0,4.54,joy,,0.1555634918610402,0.0,0.5499999999999998,0.1555634918610402,9.63,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1943.0,1.515,255.0,2.0700000000000003,sadness,,0.4737615433949869,0.2404163056034263,0.5550000000000002,0.7141778489984133,3.5850000000000004,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
377.0,5.8,548.0,5.51,anxiety,,0.0707106781186545,0.0848528137423857,0.29,0.1555634918610403,11.31,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
543.0,5.95,1086.0,4.725,romance,,0.2828427124746193,0.3181980515339465,1.2250000000000003,0.6010407640085658,10.675,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2035.0,4.9,746.0,1.91,sadness,6.55,0.1414213562373096,0.0424264068711928,2.99,0.1838477631085025,6.8100000000000005,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
548.0,5.51,271.0,2.555,anxiety,6.73,0.0848528137423857,0.5868986283848344,2.955,0.6717514421272202,8.065,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
864.0,4.42,1160.0,1.465,joy,6.45,0.4242640687119283,0.6576093065034891,2.955,1.0818733752154177,5.885,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2110.0,5.125,1756.0,4.8100000000000005,romance,3.6,0.360624458405139,0.3111269837220812,0.3149999999999995,0.6717514421272203,9.935,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
377.0,5.8,1642.0,5.175000000000001,anxiety,,0.0707106781186545,0.2050609665440988,0.6249999999999991,0.2757716446627533,10.975,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
2035.0,4.9,1511.0,1.89,sadness,4.23,0.1414213562373096,0.0565685424949237,3.01,0.1979898987322333,6.790000000000001,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1623.0,5.48,490.0,5.82,sadness,,0.5939696961967005,0.2828427124746186,0.3399999999999998,0.8768124086713192,11.3,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1012.0,3.785,1503.0,2.85,joy,,1.209152595828996,1.2303657992645929,0.935,2.4395183950935886,6.635,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
522.0,1.665,758.0,1.41,anxiety,,0.120208152801713,0.3252691193458118,0.2550000000000001,0.4454772721475248,3.075,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
,,,,disgust,,,,,,,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
115.0,2.59,758.0,1.41,anxiety,,0.89095454429505,0.3252691193458118,1.18,1.216223663640862,4.0,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1898.0,3.04,452.0,4.29,joy,,1.5556349186104044,1.4424978336205567,1.25,2.998132752230961,7.33,0,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1378.0,5.744999999999999,1295.0,5.125,romance,4.64,0.0919238815542511,0.1343502884254437,0.6199999999999992,0.2262741699796948,10.87,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1683.0,5.21,452.0,4.29,joy,,0.3394112549695431,1.4424978336205567,0.92,1.7819090885901,9.5,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1576.0,6.95,1137.0,6.645,disgust,,0.0707106781186545,0.3323401871576771,0.3050000000000006,0.4030508652763316,13.595,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
255.0,2.0700000000000003,120.0,1.1949999999999998,sadness,,0.2404163056034263,0.2757716446627534,0.8750000000000004,0.5161879502661798,3.265,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
1757.0,5.805,1765.0,4.949999999999999,disgust,,0.1767766952966369,0.0282842712474619,0.8550000000000004,0.2050609665440988,10.755,1,ZkDVh1wELvQX1D6HHSTLkWoaEWy1
