VIDEO_ID,EMOTION_NAME,SUBJECT_ID,DURATION,RATING,AVERAGE_RATING,VARIANCE_RATING,PHASE
1174,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,,4.59,,1
460,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.81,6.404999999999999,0.8414570696119918,1
1485,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,6.37,5.8100000000000005,0.7919595949289333,1
829,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,2.96,2.92,0.0565685424949238,1
1283,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.48,6.24,1.074802307403552,1
746,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.93,4.41,0.6788225099390853,1
824,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.69,5.76,0.0989949493661164,1
905,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.96,4.16,1.1313708498984762,1
490,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.7,5.35,0.4949747468305834,1
1259,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,7.0,6.925,0.1060660171779823,1
1037,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.58,6.095000000000001,0.7283199846221442,1
1487,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.51,3.92,0.8343860018001259,1
489,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.72,4.529999999999999,0.268700576850888,1
1378,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.43,5.4,0.0424264068711925,1
1970,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,2.35,1.675,0.9545941546018392,1
79,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.16,4.555,0.5586143571373726,1
120,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,1.15,1.075,0.106066017177982,1
520,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,6.1,6.355,0.3606244584051397,1
1402,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,1.95,1.665,0.4030508652763321,1
1271,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.31,5.414999999999999,0.1484924240491749,1
83,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.62,5.415,0.2899137802864845,1
1623,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.84,4.72,0.1697056274847715,1
1169,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.57,5.77,0.2828427124746186,1
1137,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.13,4.779999999999999,0.4949747468305834,1
174,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,6.04,6.015000000000001,0.0353553390593272,1
1622,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,6.05,5.390000000000001,0.9333809511662424,1
491,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.12,1.56,0.7919595949289333,1
1028,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.52,4.66,0.1979898987322334,1
1807,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,6.16,6.09,0.098994949366117,1
115,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.85,5.029999999999999,0.2545584412271574,1
1404,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.79,3.01,0.3111269837220808,1
543,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.37,5.855,0.685893577750951,1
1943,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.78,3.545,0.3323401871576771,1
69,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.47,5.02,0.6363961030678924,1
730,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.11,4.835,0.3889087296526016,1
1698,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.41,4.275,0.1909188309203681,1
864,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.74,4.105,0.5161879502661794,1
1428,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.65,3.53,0.1697056274847712,1
395,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,7.0,7.0,0.0,1
1960,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.34,3.94,0.5656854249492379,1
2102,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.77,4.21,0.6222539674441621,1
911,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.79,5.805,0.0212132034355966,1
2062,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.56,4.03,0.6646803743153546,1
982,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.35,4.9,0.7778174593052027,1
1642,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.75,5.95,0.2828427124746193,1
1434,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.53,3.475,0.0777817459305201,1
891,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,2.86,3.695,1.1808683245815346,1
312,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,1.0,1.35,0.4949747468305832,1
1898,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.75,4.52,0.3252691193458118,1
1343,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.28,2.805,0.6717514421272199,1
1743,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.0,5.0600000000000005,0.0848528137423857,1
969,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.48,5.1,0.5374011537017765,1
779,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.42,3.23,0.268700576850888,1
1829,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.8,5.895,0.1343502884254443,1
600,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.81,2.48,0.4666904755831215,1
1757,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.77,3.475,0.4171930009000629,1
1765,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.48,4.630000000000001,0.2121320343559641,1
722,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.97,6.015,0.0636396103067891,1
2110,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,7.0,6.16,1.1879393923933996,1
1160,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,2.26,2.58,0.4525483399593905,1
1580,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.12,5.13,0.0141421356237306,1
1101,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.89,6.04,0.2121320343559647,1
218,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.04,2.295,0.360624458405139,1
103,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,1.0,2.19,1.682914139223983,1
9,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,6.17,6.07,0.1414213562373096,1
1492,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,7.0,5.28,2.432447327281724,1
566,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.77,4.74,0.0424264068711925,1
1703,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.9,4.03,1.5980613254815976,1
1329,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.84,4.38,0.7636753236814714,1
1928,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.9,4.795,0.1484924240491749,1
1658,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.17,5.445,0.388908729652601,1
1114,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.97,4.895,0.1060660171779817,1
2119,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.06,5.125,0.0919238815542517,1
417,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.39,4.645,0.3606244584051397,1
1752,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,1.78,2.365,0.8273149339882607,1
1626,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.11,5.12,0.0141421356237306,1
2035,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,6.29,6.59,0.4242640687119283,1
1692,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.0,4.87,0.1838477631085022,1
2060,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.19,4.0200000000000005,0.2404163056034263,1
1716,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.42,4.21,1.1172287142747452,1
1576,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.33,3.44,0.1555634918610402,1
1725,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.39,3.405,0.0212132034355962,1
1916,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.69,4.905,0.3040559159102152,1
271,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.4,3.985,0.5868986283848348,1
522,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.41,3.795,0.8697413408594534,1
1737,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,7.0,7.0,0.0,1
190,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,7.0,6.75,0.3535533905932738,1
377,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,7.0,7.0,0.0,1
1850,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.47,4.605,0.1909188309203681,1
1909,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.37,5.415,0.0636396103067891,1
1295,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.36,4.595000000000001,0.3323401871576771,1
2006,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.42,2.705,1.011162697096763,1
1932,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.34,5.574999999999999,0.3323401871576771,1
1756,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.49,5.35,0.1979898987322334,1
513,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,7.0,6.859999999999999,0.1979898987322334,1
1848,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.13,5.21,0.1131370849898477,1
255,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,2.99,3.285,0.4171930009000629,1
1012,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.56,4.65,0.127279220613579,1
1159,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.44,3.335,0.1484924240491749,1
194,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.58,4.51,0.0989949493661164,1
1238,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.54,5.3100000000000005,0.3252691193458118,1
744,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.02,4.82,0.2828427124746186,1
1365,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.87,3.105,0.3323401871576771,1
909,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.8,3.135,0.4737615433949871,1
1054,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.6,5.68,0.1131370849898477,1
1661,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.79,4.970000000000001,0.2545584412271574,1
1035,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.86,3.755,1.2657211383239204,1
59,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.32,5.42,0.141421356237309,1
1206,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,2.91,3.27,0.5091168824543141,1
844,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.4,1.76,0.9050966799187806,1
1989,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,6.11,5.73,0.5374011537017765,1
464,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.66,4.6,0.0848528137423857,1
877,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.59,3.12,0.6646803743153546,1
1279,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.63,4.765000000000001,0.1909188309203681,1
1503,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.23,4.32,0.1272792206135783,1
95,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.27,4.66,0.5515432893255073,1
1231,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.14,5.175,0.0494974746830585,1
1534,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.21,4.359999999999999,0.2121320343559641,1
307,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.52,3.96,0.6222539674441621,1
1777,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.53,4.625,0.1343502884254437,1
282,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,3.55,4.215,0.9404520189781084,1
2121,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,7.0,7.0,0.0,1
1281,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.56,4.605,0.0636396103067898,1
277,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.17,4.495,0.4596194077712561,1
2130,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.88,4.8,0.1131370849898477,1
46,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,7.0,7.0,0.0,1
300,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.94,4.855,0.1202081528017136,1
452,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.46,4.515000000000001,0.0777817459305204,1
648,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.05,5.455,0.5727564927611039,1
774,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,2.99,2.385,0.8555992052357226,1
2007,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,4.55,5.199999999999999,0.9192388155425116,1
1767,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,7.0,7.0,0.0,1
548,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.83,5.95,0.1697056274847715,1
1171,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.63,3.48,0.2121320343559641,1
1679,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,5.66,5.890000000000001,0.3252691193458118,1
1191,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.28,4.205,0.1060660171779823,1
1086,romance,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,4.51,4.39,0.1697056274847715,1
758,anxiety,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,1.0,1.0,0.0,1
2067,disgust,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.42,3.56,0.1979898987322334,1
1167,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,3.36,3.37,0.0141421356237309,1
1511,sadness,O4mOO2W80Od34gyNg7l6hJzqlDm2,2600,1.0,1.295,0.417193000900063,1
1683,joy,O4mOO2W80Od34gyNg7l6hJzqlDm2,900,5.03,5.0,0.0424264068711932,1
911,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,,6.35,,1
1848,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.04,4.73,0.4384062043356595,1
548,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.94,6.4,0.7636753236814714,1
1231,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.91,6.91,,1
464,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.81,6.755,0.0777817459305198,1
1767,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.98,6.87,0.1555634918610409,1
2067,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,1.99,1.975,0.0212132034355964,1
218,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.46,6.529999999999999,0.0989949493661164,1
1137,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.99,6.725,0.3747665940288703,1
600,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,2.82,2.68,0.1979898987322331,1
1037,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,2.72,2.805,0.120208152801713,1
1428,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,4.99,4.21,1.1030865786510142,1
1434,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.75,6.83,0.1131370849898477,1
9,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.76,6.41,0.4949747468305834,1
1756,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,900,1.5,2.045,0.7707463914933367,1
1174,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.94,6.94,0.0,1
1028,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,2.67,1.925,1.053589103967956,1
513,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.91,2.3600000000000003,0.7778174593052023,1
1169,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.6,6.8,0.2828427124746193,1
1661,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.38,5.62,1.074802307403552,1
271,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,1.0,1.24,0.3394112549695428,1
1086,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.02,5.484999999999999,0.7566042558696054,1
1743,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,2.48,2.145,0.4737615433949868,1
1402,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.74,3.115,0.5303300858899106,1
1101,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.56,6.484999999999999,0.1060660171779817,1
115,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.74,2.785,0.0636396103067891,1
1658,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.17,6.47,0.4242640687119283,1
79,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.55,6.725,0.247487373415292,1
1167,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,3.26,3.025,0.3323401871576771,1
774,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,900,3.12,3.98,1.2162236636408617,1
566,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,1.04,1.1,0.0848528137423856,1
648,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.05,4.865,1.6758430714121173,1
460,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,,6.41,,1
1012,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.7,5.805,0.1484924240491749,1
744,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.47,6.18,0.4101219330881976,1
1378,romance,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,5.61,5.5600000000000005,0.0707106781186551,1
282,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,5.91,5.545,0.51618795026618,1
1171,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.67,2.095,0.8131727983645296,1
452,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.87,2.04,1.1737972567696688,1
891,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,900,2.66,2.9450000000000003,0.4030508652763319,1
1850,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.1,4.785,1.85969083452062,1
59,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,6.95,6.295,0.9263098833543776,1
120,sadness,vTreiIt2JuefuP24EEhz5QRXwyq2,2600,2.62,3.02,0.5656854249492379,1
489,anxiety,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.14,5.595,0.7707463914933367,1
829,disgust,vTreiIt2JuefuP24EEhz5QRXwyq2,900,6.39,6.4,0.0141421356237312,1
1503,joy,vTreiIt2JuefuP24EEhz5QRXwyq2,900,5.03,4.305,1.025304832720494,1
