videoID,emotionName,durationBlackScreen,rating,average_rating,variance_rating,subject_id
1191,joy,2600,4.72,4.98,0.367695526217005,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0312,sadness,2600,7.0,7.0,0.0,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
2060,joy,2600,4.07,4.225,0.21920310216782946,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1271,disgust,2600,5.04,5.455,0.5868986283848344,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1037,anxiety,2600,4.99,5.17,0.2545584412271567,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0911,anxiety,2600,4.03,4.630000000000001,0.8485281374238571,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0046,anxiety,2600,7.0,7.0,0.0,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1661,joy,2600,3.54,3.34,0.28284271247461895,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0877,sadness,2600,7.0,6.895,0.14849242404917495,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1485,sadness,2600,6.07,5.245,1.1667261889578036,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0103,romance,2600,1.43,1.2149999999999999,0.3040559159102154,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0744,anxiety,2600,5.92,5.995,0.10606601717798238,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0746,sadness,2600,2.87,2.9050000000000002,0.049497474683058214,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
2006,disgust,2600,1.14,1.2799999999999998,0.19798989873223333,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1970,disgust,2600,1.0,1.0,0.0,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1623,sadness,2600,6.53,6.26,0.3818376618407357,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0190,anxiety,2600,6.84,6.74,0.14142135623730964,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0779,romance,2600,1.0,1.0,0.0,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1743,joy,2600,6.03,5.575,0.6434671708797584,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0909,disgust,2600,2.0,1.8050000000000002,0.27577164466275345,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
2110,romance,2600,4.44,3.8850000000000002,0.7848885271170679,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0009,sadness,2600,7.0,6.96,0.05656854249492385,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0491,anxiety,2600,4.8,5.1,0.4242640687119289,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1114,anxiety,2600,4.87,4.6,0.3818376618407357,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1683,joy,2600,6.11,6.28,0.24041630560342606,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1658,romance,2600,6.53,6.575,0.06363961030678918,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1765,disgust,2600,3.42,3.33,0.12727922061357835,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1160,joy,2600,1.99,2.3,0.43840620433565936,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1909,romance,2600,6.61,6.09,0.7353910524340094,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1171,joy,2600,5.1,4.92,0.2545584412271567,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
2062,sadness,2600,5.08,5.63,0.7778174593052021,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0520,romance,2600,1.58,1.52,0.08485281374238578,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0490,sadness,2600,3.61,4.47,1.2162236636408619,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1054,romance,2600,6.08,5.970000000000001,0.15556349186104027,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1028,romance,2600,6.65,5.65,1.4142135623730951,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1898,joy,2600,3.47,4.01,0.7636753236814711,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1916,disgust,2600,2.42,2.21,0.2969848480983499,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1580,joy,2600,2.69,2.75,0.08485281374238578,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0095,disgust,2600,6.58,5.5649999999999995,1.4354267658086917,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1035,disgust,2600,1.29,1.31,0.028284271247461926,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0083,joy,2600,6.11,6.555,0.629325035256027,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1231,sadness,2600,6.78,6.395,0.5444722215136419,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0271,anxiety,2600,1.53,1.935,0.5727564927611034,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0600,sadness,2600,1.25,1.125,0.1767766952966369,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1238,romance,2600,6.35,6.199999999999999,0.21213203435596412,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0829,disgust,2600,4.56,5.34,1.1030865786510144,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0864,joy,2600,4.8,3.58,1.7253405460951758,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0059,disgust,2600,1.0,3.765,3.910300499961608,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0513,disgust,2600,1.97,4.4750000000000005,3.5426049737446035,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1928,romance,2600,5.99,5.795,0.27577164466275395,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0548,anxiety,2600,6.81,6.35,0.6505382386916236,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0969,anxiety,2600,7.0,7.0,,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
2130,anxiety,2600,4.92,5.0600000000000005,0.19798989873223347,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
2119,sadness,2600,6.88,6.9399999999999995,0.08485281374238578,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1960,disgust,2600,1.49,3.22,2.4465894629054548,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1626,romance,2600,5.46,4.975,0.685893577750951,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
0417,disgust,2600,6.5,6.005,0.7000357133746822,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1716,romance,2600,6.2,5.455,1.053589103967956,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1487,disgust,2600,2.53,1.8649999999999998,0.940452018978108,0VVMDMpWxwVD3Hivuk2kvCHyQXh2
1283,anxiety,2600,,6.98,,HEXtb5KaODhvdEcPZmsgsMZntR32
1028,romance,2600,5.89,4.5,1.965756851698602,HEXtb5KaODhvdEcPZmsgsMZntR32
0307,romance,2600,5.07,5.470000000000001,0.5656854249492379,HEXtb5KaODhvdEcPZmsgsMZntR32
1848,joy,2600,1.91,2.215,0.43133513652379407,HEXtb5KaODhvdEcPZmsgsMZntR32
1114,anxiety,2600,6.11,5.96,0.21213203435596475,HEXtb5KaODhvdEcPZmsgsMZntR32
1757,disgust,2600,5.99,5.235,1.0677312395916867,HEXtb5KaODhvdEcPZmsgsMZntR32
0909,disgust,2600,3.38,3.785,0.5727564927611039,HEXtb5KaODhvdEcPZmsgsMZntR32
1238,romance,2600,5.68,5.75,0.09899494936611705,HEXtb5KaODhvdEcPZmsgsMZntR32
0744,anxiety,2600,6.52,6.324999999999999,0.27577164466275333,HEXtb5KaODhvdEcPZmsgsMZntR32
0417,disgust,2600,1.02,1.475,0.6434671708797581,HEXtb5KaODhvdEcPZmsgsMZntR32
1279,sadness,2600,6.92,6.96,0.05656854249492385,HEXtb5KaODhvdEcPZmsgsMZntR32
1960,disgust,2600,4.1,3.525,0.8131727983645293,HEXtb5KaODhvdEcPZmsgsMZntR32
2035,sadness,2600,6.28,6.52,0.3394112549695425,HEXtb5KaODhvdEcPZmsgsMZntR32
0395,anxiety,2600,6.84,6.92,0.1131370849898477,HEXtb5KaODhvdEcPZmsgsMZntR32
0255,sadness,2600,1.27,2.105,1.1808683245815343,HEXtb5KaODhvdEcPZmsgsMZntR32
0300,sadness,2600,5.63,5.98,0.4949747468305834,HEXtb5KaODhvdEcPZmsgsMZntR32
0194,joy,2600,5.19,5.43,0.3394112549695425,HEXtb5KaODhvdEcPZmsgsMZntR32
0648,anxiety,2600,5.19,5.44,0.3535533905932738,HEXtb5KaODhvdEcPZmsgsMZntR32
1101,sadness,2600,6.85,6.925,0.10606601717798238,HEXtb5KaODhvdEcPZmsgsMZntR32
2067,disgust,2600,3.26,4.42,1.6404877323527904,HEXtb5KaODhvdEcPZmsgsMZntR32
1829,romance,2600,6.72,6.515,0.28991378028648457,HEXtb5KaODhvdEcPZmsgsMZntR32
1487,disgust,2600,5.01,5.285,0.388908729652601,HEXtb5KaODhvdEcPZmsgsMZntR32
0730,anxiety,2600,6.77,6.625,0.2050609665440982,HEXtb5KaODhvdEcPZmsgsMZntR32
0982,joy,2600,6.34,6.305,0.049497474683058526,HEXtb5KaODhvdEcPZmsgsMZntR32
0864,joy,2600,6.69,6.255000000000001,0.6151828996322964,HEXtb5KaODhvdEcPZmsgsMZntR32
1943,sadness,2600,2.66,2.3200000000000003,0.48083261120685244,HEXtb5KaODhvdEcPZmsgsMZntR32
1402,anxiety,2600,2.01,1.5799999999999998,0.6081118318204308,HEXtb5KaODhvdEcPZmsgsMZntR32
1909,romance,2600,6.89,6.92,0.0424264068711932,HEXtb5KaODhvdEcPZmsgsMZntR32
0600,sadness,2600,1.89,2.07,0.2545584412271572,HEXtb5KaODhvdEcPZmsgsMZntR32
1932,joy,2600,5.44,3.765,2.3688077169749344,HEXtb5KaODhvdEcPZmsgsMZntR32
1703,sadness,2600,5.18,5.725,0.7707463914933367,HEXtb5KaODhvdEcPZmsgsMZntR32
1658,romance,2600,6.88,6.745,0.19091883092036754,HEXtb5KaODhvdEcPZmsgsMZntR32
0520,romance,2600,1.5,2.51,1.428355697996826,HEXtb5KaODhvdEcPZmsgsMZntR32
0059,disgust,2600,5.44,5.07,0.5232590180780453,HEXtb5KaODhvdEcPZmsgsMZntR32
1622,romance,2600,5.66,5.655,0.007071067811865324,HEXtb5KaODhvdEcPZmsgsMZntR32
2006,disgust,2600,2.0,1.595,0.5727564927611035,HEXtb5KaODhvdEcPZmsgsMZntR32
1169,sadness,2600,6.6,6.255,0.48790367901871745,HEXtb5KaODhvdEcPZmsgsMZntR32
0522,anxiety,2600,1.23,1.155,0.10606601717798207,HEXtb5KaODhvdEcPZmsgsMZntR32
1054,romance,2600,6.9,6.65,0.3535533905932738,HEXtb5KaODhvdEcPZmsgsMZntR32
0491,anxiety,2600,4.3,3.195,1.56270598642227,HEXtb5KaODhvdEcPZmsgsMZntR32
1271,disgust,2600,6.81,6.895,0.12020815280171367,HEXtb5KaODhvdEcPZmsgsMZntR32
1679,anxiety,2600,6.67,5.885,1.1101576464628797,HEXtb5KaODhvdEcPZmsgsMZntR32
1035,disgust,2600,1.72,1.47,0.3535533905932738,HEXtb5KaODhvdEcPZmsgsMZntR32
0844,joy,2600,1.04,1.0350000000000001,0.007071067811865481,HEXtb5KaODhvdEcPZmsgsMZntR32
1485,sadness,2600,6.89,6.88,0.014142135623730649,HEXtb5KaODhvdEcPZmsgsMZntR32
0190,anxiety,2600,6.88,6.91,0.0424264068711932,HEXtb5KaODhvdEcPZmsgsMZntR32
0452,joy,2600,3.1,2.535,0.7990306627407988,HEXtb5KaODhvdEcPZmsgsMZntR32
2062,sadness,2600,5.97,6.43,0.6505382386916236,HEXtb5KaODhvdEcPZmsgsMZntR32
1191,joy,2600,5.29,4.265000000000001,1.4495689014324222,HEXtb5KaODhvdEcPZmsgsMZntR32
0489,anxiety,2600,6.89,6.5600000000000005,0.4666904755831208,HEXtb5KaODhvdEcPZmsgsMZntR32
0513,disgust,2600,5.91,6.135,0.3181980515339465,HEXtb5KaODhvdEcPZmsgsMZntR32
1365,joy,2600,3.74,3.395,0.48790367901871806,HEXtb5KaODhvdEcPZmsgsMZntR32
0543,romance,2600,4.48,5.125,0.9121677477306457,HEXtb5KaODhvdEcPZmsgsMZntR32
1281,joy,2600,3.03,3.035,0.007071067811865638,HEXtb5KaODhvdEcPZmsgsMZntR32
0103,romance,2600,1.98,1.875,0.14849242404917495,HEXtb5KaODhvdEcPZmsgsMZntR32
1698,joy,2600,5.64,5.734999999999999,0.1343502884254443,HEXtb5KaODhvdEcPZmsgsMZntR32
1642,anxiety,2600,5.88,5.995,0.16263455967290624,HEXtb5KaODhvdEcPZmsgsMZntR32
1434,disgust,2600,6.61,6.715,0.14849242404917495,HEXtb5KaODhvdEcPZmsgsMZntR32
1329,sadness,2600,5.97,5.484999999999999,0.685893577750951,HEXtb5KaODhvdEcPZmsgsMZntR32
2060,joy,2600,2.79,3.655,1.223294731452727,HEXtb5KaODhvdEcPZmsgsMZntR32
1295,romance,2600,5.51,6.025,0.7283199846221442,HEXtb5KaODhvdEcPZmsgsMZntR32
0079,disgust,2600,4.39,3.735,0.926309883354377,HEXtb5KaODhvdEcPZmsgsMZntR32
1037,anxiety,2600,5.99,5.965,0.03535533905932725,HEXtb5KaODhvdEcPZmsgsMZntR32
0120,sadness,2600,1.08,1.09,0.014142135623730963,HEXtb5KaODhvdEcPZmsgsMZntR32
1511,sadness,2600,2.87,3.54,0.9475230867899735,HEXtb5KaODhvdEcPZmsgsMZntR32
1777,anxiety,2600,2.68,4.075,1.9728279195104672,HEXtb5KaODhvdEcPZmsgsMZntR32
1756,romance,2600,5.02,5.14,0.16970562748477155,HEXtb5KaODhvdEcPZmsgsMZntR32
1159,joy,2600,2.77,3.45,0.9616652224137046,HEXtb5KaODhvdEcPZmsgsMZntR32
2110,romance,2600,5.85,6.135,0.40305086527633227,HEXtb5KaODhvdEcPZmsgsMZntR32
1743,joy,2600,4.64,4.765,0.1767766952966369,HEXtb5KaODhvdEcPZmsgsMZntR32
0218,disgust,2600,6.49,6.67,0.2545584412271567,HEXtb5KaODhvdEcPZmsgsMZntR32
1850,joy,2600,5.0,5.1,0.14142135623730964,HEXtb5KaODhvdEcPZmsgsMZntR32
1329,sadness,2600,4.99,5.51,0.7353910524340094,mT1kCjuDPpPKJM3doKxY4kc4BS02
1160,joy,2600,1.8,3.155,1.9162593770155436,mT1kCjuDPpPKJM3doKxY4kc4BS02
1756,romance,2600,7.0,6.49,0.7212489168102781,mT1kCjuDPpPKJM3doKxY4kc4BS02
1283,anxiety,2600,7.0,6.995,0.007071067811865324,mT1kCjuDPpPKJM3doKxY4kc4BS02
1171,joy,2600,1.97,2.575,0.8555992052357226,mT1kCjuDPpPKJM3doKxY4kc4BS02
1167,sadness,2600,1.96,2.63,0.9475230867899735,mT1kCjuDPpPKJM3doKxY4kc4BS02
0600,sadness,2600,4.99,5.65,0.9333809511662423,mT1kCjuDPpPKJM3doKxY4kc4BS02
1626,romance,2600,5.37,5.609999999999999,0.3394112549695425,mT1kCjuDPpPKJM3doKxY4kc4BS02
1642,anxiety,2600,6.95,6.95,0.0,mT1kCjuDPpPKJM3doKxY4kc4BS02
0095,disgust,2600,7.0,6.965,0.049497474683058526,mT1kCjuDPpPKJM3doKxY4kc4BS02
1271,disgust,2600,7.0,7.0,0.0,mT1kCjuDPpPKJM3doKxY4kc4BS02
0190,anxiety,2600,7.0,6.975,0.03535533905932725,mT1kCjuDPpPKJM3doKxY4kc4BS02
1137,disgust,2600,6.85,6.055,1.1242997820866105,mT1kCjuDPpPKJM3doKxY4kc4BS02
0464,disgust,2600,7.0,6.91,0.12727922061357835,mT1kCjuDPpPKJM3doKxY4kc4BS02
0069,romance,2600,5.58,5.734999999999999,0.21920310216782946,mT1kCjuDPpPKJM3doKxY4kc4BS02
0174,joy,2600,5.93,6.465,0.7566042558696061,mT1kCjuDPpPKJM3doKxY4kc4BS02
1279,sadness,2600,6.3,6.390000000000001,0.127279220613579,mT1kCjuDPpPKJM3doKxY4kc4BS02
1378,romance,2600,6.0,6.42,0.5939696961966998,mT1kCjuDPpPKJM3doKxY4kc4BS02
0452,joy,2600,4.92,5.404999999999999,0.685893577750951,mT1kCjuDPpPKJM3doKxY4kc4BS02
1683,joy,2600,2.3,2.505,0.28991378028648457,mT1kCjuDPpPKJM3doKxY4kc4BS02
1114,anxiety,2600,6.05,6.445,0.5586143571373726,mT1kCjuDPpPKJM3doKxY4kc4BS02
0271,anxiety,2600,6.14,6.025,0.1626345596729056,mT1kCjuDPpPKJM3doKxY4kc4BS02
0395,anxiety,2600,7.0,6.995,0.007071067811865324,mT1kCjuDPpPKJM3doKxY4kc4BS02
0730,anxiety,2600,6.02,6.51,0.6929646455628169,mT1kCjuDPpPKJM3doKxY4kc4BS02
0079,disgust,2600,6.01,6.025,0.0212132034355966,mT1kCjuDPpPKJM3doKxY4kc4BS02
1916,disgust,2600,7.0,6.925,0.10606601717798238,mT1kCjuDPpPKJM3doKxY4kc4BS02
0490,sadness,2600,6.77,6.605,0.2333452377915601,mT1kCjuDPpPKJM3doKxY4kc4BS02
0115,anxiety,2600,5.98,6.305,0.45961940777125554,mT1kCjuDPpPKJM3doKxY4kc4BS02
2035,sadness,2600,5.99,5.945,0.06363961030678918,mT1kCjuDPpPKJM3doKxY4kc4BS02
1909,romance,2600,7.0,7.0,0.0,mT1kCjuDPpPKJM3doKxY4kc4BS02
1295,romance,2600,6.95,6.855,0.1343502884254443,mT1kCjuDPpPKJM3doKxY4kc4BS02
2121,anxiety,2600,6.96,6.98,0.028284271247461926,mT1kCjuDPpPKJM3doKxY4kc4BS02
1960,disgust,2600,3.94,3.615,0.4596194077712558,mT1kCjuDPpPKJM3doKxY4kc4BS02
1716,romance,2600,6.46,6.265000000000001,0.27577164466275333,mT1kCjuDPpPKJM3doKxY4kc4BS02
1932,joy,2600,6.11,6.26,0.21213203435596412,mT1kCjuDPpPKJM3doKxY4kc4BS02
1101,sadness,2600,6.45,6.4,0.07071067811865513,mT1kCjuDPpPKJM3doKxY4kc4BS02
1174,disgust,2600,4.37,4.4399999999999995,0.09899494936611643,mT1kCjuDPpPKJM3doKxY4kc4BS02
0377,anxiety,2600,6.9,6.895,0.007071067811865952,mT1kCjuDPpPKJM3doKxY4kc4BS02
0282,disgust,2600,5.91,5.945,0.049497474683058526,mT1kCjuDPpPKJM3doKxY4kc4BS02
1503,joy,2600,4.97,4.71,0.3676955262170044,mT1kCjuDPpPKJM3doKxY4kc4BS02
0905,disgust,2600,6.34,6.215,0.1767766952966369,mT1kCjuDPpPKJM3doKxY4kc4BS02
1404,disgust,2600,5.71,5.66,0.0707106781186545,mT1kCjuDPpPKJM3doKxY4kc4BS02
0460,anxiety,2600,7.0,7.0,0.0,mT1kCjuDPpPKJM3doKxY4kc4BS02
0864,joy,2600,4.86,4.955,0.1343502884254437,mT1kCjuDPpPKJM3doKxY4kc4BS02
2119,sadness,2600,5.13,5.525,0.5586143571373726,mT1kCjuDPpPKJM3doKxY4kc4BS02
2007,romance,2600,6.07,6.155,0.12020815280171303,mT1kCjuDPpPKJM3doKxY4kc4BS02
1928,romance,2600,1.0,1.0,0.0,mT1kCjuDPpPKJM3doKxY4kc4BS02
1752,sadness,2600,7.0,7.0,0.0,mT1kCjuDPpPKJM3doKxY4kc4BS02
1580,joy,2600,1.94,2.46,0.7353910524340095,mT1kCjuDPpPKJM3doKxY4kc4BS02
1485,sadness,2600,7.0,6.995,0.007071067811865324,mT1kCjuDPpPKJM3doKxY4kc4BS02
0824,romance,2600,5.0,5.43,0.608111831820431,mT1kCjuDPpPKJM3doKxY4kc4BS02
1829,romance,2600,6.9,6.945,0.06363961030678918,mT1kCjuDPpPKJM3doKxY4kc4BS02
1692,joy,2600,5.36,5.880000000000001,0.7353910524340094,mT1kCjuDPpPKJM3doKxY4kc4BS02
0218,disgust,2600,6.85,6.619999999999999,0.3252691193458118,mT1kCjuDPpPKJM3doKxY4kc4BS02
1281,joy,2600,5.68,5.48,0.2828427124746186,mT1kCjuDPpPKJM3doKxY4kc4BS02
0312,sadness,2600,1.45,2.145,0.982878425849301,mT1kCjuDPpPKJM3doKxY4kc4BS02
0513,disgust,2600,5.97,6.425,0.6434671708797584,mT1kCjuDPpPKJM3doKxY4kc4BS02
0255,sadness,2600,1.0,1.0,0.0,mT1kCjuDPpPKJM3doKxY4kc4BS02
0844,joy,2600,1.0,1.4300000000000002,0.6081118318204309,mT1kCjuDPpPKJM3doKxY4kc4BS02
0120,sadness,2600,6.58,6.55,0.0424264068711932,mT1kCjuDPpPKJM3doKxY4kc4BS02
1777,anxiety,2600,6.03,6.035,0.007071067811865324,mT1kCjuDPpPKJM3doKxY4kc4BS02
1012,joy,2600,5.99,5.84,0.21213203435596412,mT1kCjuDPpPKJM3doKxY4kc4BS02
1737,anxiety,2600,6.95,6.785,0.23334523779156074,mT1kCjuDPpPKJM3doKxY4kc4BS02
1622,romance,2600,7.0,7.0,0.0,mT1kCjuDPpPKJM3doKxY4kc4BS02
0520,romance,2600,5.05,5.5600000000000005,0.7212489168102788,mT1kCjuDPpPKJM3doKxY4kc4BS02
1658,romance,2600,6.91,6.955,0.06363961030678918,mT1kCjuDPpPKJM3doKxY4kc4BS02
0758,anxiety,2600,4.55,5.085,0.7566042558696061,mT1kCjuDPpPKJM3doKxY4kc4BS02
1402,anxiety,2600,2.39,2.635,0.3464823227814081,mT1kCjuDPpPKJM3doKxY4kc4BS02
0829,disgust,2600,6.87,6.92,0.0707106781186545,mT1kCjuDPpPKJM3doKxY4kc4BS02
1159,joy,2600,4.09,4.1850000000000005,0.1343502884254443,mT1kCjuDPpPKJM3doKxY4kc4BS02
0300,sadness,2600,4.9,5.03,0.1838477631085022,mT1kCjuDPpPKJM3doKxY4kc4BS02
1698,joy,2600,5.89,5.9399999999999995,0.07071067811865513,mT1kCjuDPpPKJM3doKxY4kc4BS02
2006,disgust,2600,2.4,4.3549999999999995,2.7647875144394005,wj1yeADw05QlzaG1Sin8wuEse7x1
1850,joy,2600,5.43,5.9399999999999995,0.7212489168102788,wj1yeADw05QlzaG1Sin8wuEse7x1
1160,joy,2600,1.01,1.495,0.6858935777509511,wj1yeADw05QlzaG1Sin8wuEse7x1
1281,joy,2600,2.33,2.135,0.27577164466275367,wj1yeADw05QlzaG1Sin8wuEse7x1
1642,anxiety,2600,5.54,5.279999999999999,0.367695526217005,wj1yeADw05QlzaG1Sin8wuEse7x1
0909,disgust,2600,1.2,1.225,0.03535533905932741,wj1yeADw05QlzaG1Sin8wuEse7x1
1174,disgust,2600,6.98,6.99,0.014142135623730649,wj1yeADw05QlzaG1Sin8wuEse7x1
0548,anxiety,2600,7.0,6.93,0.09899494936611643,wj1yeADw05QlzaG1Sin8wuEse7x1
2102,joy,2600,6.0,5.3,0.9899494936611668,wj1yeADw05QlzaG1Sin8wuEse7x1
0746,sadness,2600,2.42,3.19,1.0889444430272832,wj1yeADw05QlzaG1Sin8wuEse7x1
0307,romance,2600,2.76,2.33,0.6081118318204308,wj1yeADw05QlzaG1Sin8wuEse7x1
0452,joy,2600,3.27,3.95,0.9616652224137046,wj1yeADw05QlzaG1Sin8wuEse7x1
0513,disgust,2600,6.79,6.745,0.06363961030678918,wj1yeADw05QlzaG1Sin8wuEse7x1
0255,sadness,2600,2.54,2.42,0.16970562748477155,wj1yeADw05QlzaG1Sin8wuEse7x1
1622,romance,2600,6.26,6.205,0.07778174593051983,wj1yeADw05QlzaG1Sin8wuEse7x1
1283,anxiety,2600,6.76,6.77,0.014142135623731277,wj1yeADw05QlzaG1Sin8wuEse7x1
0174,joy,2600,6.88,6.6899999999999995,0.268700576850888,wj1yeADw05QlzaG1Sin8wuEse7x1
0774,sadness,2600,3.86,3.48,0.537401153701776,wj1yeADw05QlzaG1Sin8wuEse7x1
1159,joy,2600,3.75,3.48,0.3818376618407357,wj1yeADw05QlzaG1Sin8wuEse7x1
0911,anxiety,2600,6.78,6.890000000000001,0.15556349186104027,wj1yeADw05QlzaG1Sin8wuEse7x1
0115,anxiety,2600,5.07,4.1,1.3717871555019026,wj1yeADw05QlzaG1Sin8wuEse7x1
1661,joy,2600,3.44,3.7199999999999998,0.39597979746446665,wj1yeADw05QlzaG1Sin8wuEse7x1
1191,joy,2600,4.71,4.3149999999999995,0.5586143571373726,wj1yeADw05QlzaG1Sin8wuEse7x1
1378,romance,2600,5.82,5.285,0.7566042558696061,wj1yeADw05QlzaG1Sin8wuEse7x1
1137,disgust,2600,6.98,6.93,0.07071067811865513,wj1yeADw05QlzaG1Sin8wuEse7x1
0543,romance,2600,6.05,5.640000000000001,0.5798275605729686,wj1yeADw05QlzaG1Sin8wuEse7x1
0069,romance,2600,2.96,2.45,0.7212489168102785,wj1yeADw05QlzaG1Sin8wuEse7x1
1716,romance,2600,5.15,4.77,0.5374011537017765,wj1yeADw05QlzaG1Sin8wuEse7x1
0312,sadness,2600,6.61,6.625,0.021213203435595972,wj1yeADw05QlzaG1Sin8wuEse7x1
0046,anxiety,2600,7.0,6.845000000000001,0.21920310216782946,wj1yeADw05QlzaG1Sin8wuEse7x1
1487,disgust,2600,5.23,5.68,0.6363961030678924,wj1yeADw05QlzaG1Sin8wuEse7x1
0095,disgust,2600,7.0,6.755,0.34648232278140845,wj1yeADw05QlzaG1Sin8wuEse7x1
1989,romance,2600,5.55,5.32,0.3252691193458118,wj1yeADw05QlzaG1Sin8wuEse7x1
2035,sadness,2600,5.65,5.85,0.2828427124746186,wj1yeADw05QlzaG1Sin8wuEse7x1
1171,joy,2600,4.44,4.9,0.6505382386916236,wj1yeADw05QlzaG1Sin8wuEse7x1
0566,disgust,2600,6.96,6.9350000000000005,0.03535533905932725,wj1yeADw05QlzaG1Sin8wuEse7x1
1492,anxiety,2600,4.05,4.23,0.2545584412271574,wj1yeADw05QlzaG1Sin8wuEse7x1
0190,anxiety,2600,6.13,6.365,0.33234018715767716,wj1yeADw05QlzaG1Sin8wuEse7x1
1698,joy,2600,2.84,2.73,0.15556349186104027,wj1yeADw05QlzaG1Sin8wuEse7x1
0271,anxiety,2600,5.31,6.045,1.0394469683442253,wj1yeADw05QlzaG1Sin8wuEse7x1
1943,sadness,2600,3.97,3.5300000000000002,0.6222539674441621,wj1yeADw05QlzaG1Sin8wuEse7x1
1028,romance,2600,6.13,5.18,1.3435028842544399,wj1yeADw05QlzaG1Sin8wuEse7x1
1679,anxiety,2600,6.5,6.75,0.3535533905932738,wj1yeADw05QlzaG1Sin8wuEse7x1
0829,disgust,2600,2.49,2.26,0.32526911934581215,wj1yeADw05QlzaG1Sin8wuEse7x1
1534,romance,2600,1.87,1.99,0.16970562748477125,wj1yeADw05QlzaG1Sin8wuEse7x1
0083,joy,2600,5.26,4.92,0.4808326112068521,wj1yeADw05QlzaG1Sin8wuEse7x1
0079,disgust,2600,7.0,7.0,0.0,wj1yeADw05QlzaG1Sin8wuEse7x1
0009,sadness,2600,6.67,6.59,0.1131370849898477,wj1yeADw05QlzaG1Sin8wuEse7x1
0648,anxiety,2600,1.24,2.17,1.3152186130069785,wj1yeADw05QlzaG1Sin8wuEse7x1
2060,joy,2600,1.1,1.1600000000000001,0.08485281374238562,wj1yeADw05QlzaG1Sin8wuEse7x1
0758,anxiety,2600,1.34,1.35,0.014142135623730963,wj1yeADw05QlzaG1Sin8wuEse7x1
1434,disgust,2600,6.56,6.65,0.127279220613579,wj1yeADw05QlzaG1Sin8wuEse7x1
0490,sadness,2600,4.57,5.12,0.7778174593052021,wj1yeADw05QlzaG1Sin8wuEse7x1
0277,romance,2600,4.31,4.585,0.38890872965260165,wj1yeADw05QlzaG1Sin8wuEse7x1
